anio,ccaa,provincia,tipo_procedencia,categoria,especie,n_sueltas
2022,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,794420.0
2022,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Mayor,Ciervo,30.0
2022,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,20.0
2022,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,30.0
2022,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,850.0
2022,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,4410.0
2022,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,975.0
2022,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,57780.0
2022,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,5945.0
2022,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,6920.0
2022,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,72660.0
2022,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,155.0
2022,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,17.0
2022,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,105.0
2022,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,7450.0
2022,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2750.0
2022,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,27930.0
2022,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,16445.0
2022,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,915031.0
2022,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,70.0
2022,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,11565.0
2022,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,40304.0
2022,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,7333.0
2022,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,28.0
2022,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,4778.0
2022,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,21716.0
2022,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,1412.0
2022,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,126.0
2022,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,100.0
2022,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,1090.0
2022,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,39547.0
2022,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,4181.0
2022,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,83.0
2022,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,2215.0
2022,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,36402.0
2022,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,2186.0
2022,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,48.0
2022,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,5965.0
2022,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,28204.0
2022,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,41420.0
2022,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,260.0
2022,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1520.0
2022,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,23625.0
2022,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,150.0
2022,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,5335.0
2022,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,9600.0
2022,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,100.0
2022,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,2360.0
2022,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,4170.0
2022,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,24760.0
2022,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,4780.0
2022,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,2150.0
2022,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,305370.0
2022,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,7423.0
2022,Murcia,Murcia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,15000.0
2022,Murcia,Murcia,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,500.0
2022,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,10970.0
2022,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1875.0
2022,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,2500.0
2022,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,100.0
2022,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,250.0
2022,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,240.0
2021,Andalucía,Almería,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,10.0
2021,Andalucía,Cádiz,ADMINISTRACIÓN,Caza Mayor,Corzo,25.0
2021,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,600.0
2021,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,200.0
2021,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,470.0
2021,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,720.0
2021,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,1850.0
2021,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,104.0
2021,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,23.0
2021,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,500.0
2021,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1350.0
2021,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,500.0
2021,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1266.0
2021,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,12750.0
2021,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,100.0
2021,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1000.0
2021,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,11395.0
2021,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,750.0
2021,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,300.0
2021,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,670.0
2021,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,450.0
2021,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1868.0
2021,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,35920.0
2021,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Cabra montés,2.0
2021,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,92.0
2021,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,12.0
2021,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2385.0
2021,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,200.0
2021,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,430.0
2021,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,20120.0
2021,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2188.0
2021,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,400.0
2021,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,4390.0
2021,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1000.0
2021,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1685.0
2021,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,20428.0
2021,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,90.0
2021,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,26.0
2021,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,100.0
2021,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,2150.0
2021,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,2507.0
2021,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,7.0
2021,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,4780.0
2021,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,50.0
2021,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,50.0
2021,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,45.0
2021,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1220.0
2021,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,3350.0
2021,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2250.0
2021,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,9774.0
2021,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,5800.0
2021,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,3500.0
2021,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,189.0
2021,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,305.0
2021,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,145.0
2021,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1195.0
2021,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,83172.0
2021,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,270.0
2021,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,1000.0
2021,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,350.0
2021,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,250.0
2021,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,1560.0
2021,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,920.0
2021,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,3625.0
2021,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,600.0
2021,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,39955.0
2021,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,27.0
2021,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,800.0
2021,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,50.0
2021,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,400.0
2021,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,800.0
2021,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,29702.0
2021,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1280.0
2021,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,6465.0
2021,Cantabria,Cantabria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,3050.0
2021,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,15.0
2021,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,200.0
2021,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,4000.0
2021,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,3000.0
2021,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,60.0
2021,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,350.0
2021,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,153612.0
2021,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,255.0
2021,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,5.0
2021,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1422.0
2021,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,14.0
2021,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,5700.0
2021,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2600.0
2021,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1700.0
2021,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,12450.0
2021,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,432317.0
2021,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,16.0
2021,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,500.0
2021,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,2.0
2021,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,800.0
2021,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,950.0
2021,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,3890.0
2021,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,920.0
2021,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,20350.0
2021,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,34.0
2021,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,87.0
2021,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,3.0
2021,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,14.0
2021,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,300.0
2021,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,3050.0
2021,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1255.0
2021,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,32797.0
2021,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,86.0
2021,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,15.0
2021,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,6.0
2021,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,338.0
2021,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,70.0
2021,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,8600.0
2021,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,640.0
2021,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,14570.0
2021,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,6800.0
2021,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,598220.0
2021,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,9845.0
2021,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,4.0
2021,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,22190.0
2021,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,59128.0
2021,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,1311.0
2021,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,10.0
2021,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,10784.0
2021,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Paloma,100.0
2021,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,34461.0
2021,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,2100.0
2021,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,10.0
2021,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,1110.0
2021,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,42695.0
2021,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,1510.0
2021,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,2930.0
2021,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,54636.0
2021,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Acuáticas y anátidas,2850.0
2021,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,10020.0
2021,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,350.0
2021,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Paloma,1472.0
2021,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,70094.0
2021,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,815.0
2021,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,15420.0
2021,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,3252.0
2021,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,7336.0
2021,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,47462.0
2021,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,45811.0
2021,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,300.0
2021,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,6625.0
2021,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,32090.0
2021,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,7950.0
2021,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,500.0
2021,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1940.0
2021,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,26960.0
2021,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,7345.0
2021,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,40.0
2021,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,160.0
2021,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,4862.0
2021,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,25900.0
2021,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,100.0
2021,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,2550.0
2021,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,6750.0
2021,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,8.0
2021,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1955.0
2021,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,7719.0
2021,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1200.0
2021,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,185225.0
2021,Murcia,Murcia,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,500.0
2021,Murcia,Murcia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,16000.0
2021,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1200.0
2021,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,980.0
2021,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,104.0
2021,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,251.0
2021,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,242.0
2020,Andalucía,Almería,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,40.0
2020,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,10.0
2020,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,51.0
2020,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,210.0
2020,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,13289.0
2020,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,4.0
2020,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,600.0
2020,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1560.0
2020,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,500.0
2020,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1560.0
2020,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,4360.0
2020,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,116.0
2020,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,22.0
2020,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,9.0
2020,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,100.0
2020,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,1000.0
2020,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,378.0
2020,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,500.0
2020,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,750.0
2020,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,6025.0
2020,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Mayor,Cabra montés,13.0
2020,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,2.0
2020,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,7288.0
2020,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,880.0
2020,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,800.0
2020,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,17770.0
2020,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,8.0
2020,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1344.0
2020,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,1600.0
2020,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,600.0
2020,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,600.0
2020,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1100.0
