anio,ccaa,provincia,categoria,especie,n_capturas
2007,Castilla y León,Burgos,Caza Menor de Aves,Acuáticas,1889.0
2007,Castilla y León,Burgos,Caza Menor de Aves,Becada,6401.0
2007,Castilla y León,Burgos,Caza Menor de Aves,Codorniz,184522.0
2007,Castilla y León,Burgos,Caza Menor de Aves,Córvidos,6926.0
2007,Castilla y León,Burgos,Caza Menor de Aves,Faisán,848.0
2007,Castilla y León,Burgos,Caza Menor de Aves,Paloma,19675.0
2007,Castilla y León,Burgos,Caza Menor de Aves,Perdiz,35233.0
2007,Castilla y León,Burgos,Caza Menor de Aves,Tórtola común,5387.0
2007,Castilla y León,Burgos,Caza Menor de Aves,Zorzal,7249.0
2007,Castilla y León,León,Caza Mayor,Arruí,0.0
2007,Castilla y León,León,Caza Mayor,Cabra montés,0.0
2007,Castilla y León,León,Caza Mayor,Ciervo,52.0
2007,Castilla y León,León,Caza Mayor,Corzo,632.0
2007,Castilla y León,León,Caza Mayor,Gamo,0.0
2007,Castilla y León,León,Caza Mayor,Jabalí,0.0
2007,Castilla y León,León,Caza Mayor,Lobo,14.0
2007,Castilla y León,León,Caza Mayor,Muflón,1.0
2007,Castilla y León,León,Caza Mayor,Rebeco,82.0
2007,Castilla y León,León,Caza Menor de Mamíferos,Conejo,0.0
2007,Castilla y León,León,Caza Menor de Mamíferos,Liebre,0.0
2007,Castilla y León,León,Caza Menor de Mamíferos,Zorro,0.0
2007,Castilla y León,León,Caza Menor de Aves,Codorniz,0.0
2007,Castilla y León,León,Caza Menor de Aves,Faisán,0.0
2007,Castilla y León,León,Caza Menor de Aves,Paloma,0.0
2007,Castilla y León,León,Caza Menor de Aves,Perdiz,0.0
2007,Castilla y León,Palencia,Caza Mayor,Arruí,0.0
2007,Castilla y León,Palencia,Caza Mayor,Cabra montés,0.0
2007,Castilla y León,Palencia,Caza Mayor,Ciervo,249.0
2007,Castilla y León,Palencia,Caza Mayor,Corzo,272.0
2007,Castilla y León,Palencia,Caza Mayor,Gamo,0.0
2007,Castilla y León,Palencia,Caza Mayor,Jabalí,1074.0
2007,Castilla y León,Palencia,Caza Mayor,Muflón,0.0
2007,Castilla y León,Palencia,Caza Mayor,Rebeco,4.0
2007,Castilla y León,Palencia,Caza Menor de Mamíferos,Conejo,25466.0
2007,Castilla y León,Palencia,Caza Menor de Mamíferos,Liebre,7851.0
2007,Castilla y León,Palencia,Caza Menor de Mamíferos,Zorro,2578.0
2007,Castilla y León,Palencia,Caza Menor de Aves,Acuáticas,2137.0
2007,Castilla y León,Palencia,Caza Menor de Aves,Becada,2479.0
2007,Castilla y León,Palencia,Caza Menor de Aves,Codorniz,114541.0
2007,Castilla y León,Palencia,Caza Menor de Aves,Córvidos,8452.0
2007,Castilla y León,Palencia,Caza Menor de Aves,Estornino,73.0
2007,Castilla y León,Palencia,Caza Menor de Aves,Faisán,0.0
2007,Castilla y León,Palencia,Caza Menor de Aves,Paloma,11897.0
2007,Castilla y León,Palencia,Caza Menor de Aves,Perdiz,20709.0
2007,Castilla y León,Palencia,Caza Menor de Aves,Tórtola común,3356.0
2007,Castilla y León,Palencia,Caza Menor de Aves,Zorzal,1609.0
2007,Castilla y León,Salamanca,Caza Mayor,Arruí,0.0
2007,Castilla y León,Salamanca,Caza Mayor,Cabra montés,0.0
2007,Castilla y León,Salamanca,Caza Mayor,Ciervo,193.0
2007,Castilla y León,Salamanca,Caza Mayor,Corzo,92.0
2007,Castilla y León,Salamanca,Caza Mayor,Gamo,116.0
2007,Castilla y León,Salamanca,Caza Mayor,Jabalí,3542.0
2007,Castilla y León,Salamanca,Caza Mayor,Muflón,55.0
2007,Castilla y León,Salamanca,Caza Mayor,Rebeco,0.0
2007,Castilla y León,Salamanca,Caza Menor de Mamíferos,Conejo,41737.0
2007,Castilla y León,Salamanca,Caza Menor de Mamíferos,Liebre,13767.0
2007,Castilla y León,Salamanca,Caza Menor de Mamíferos,Zorro,8868.0
2007,Castilla y León,Salamanca,Caza Menor de Aves,Acuáticas,2333.0
2007,Castilla y León,Salamanca,Caza Menor de Aves,Becada,432.0
2007,Castilla y León,Salamanca,Caza Menor de Aves,Codorniz,7799.0
2007,Castilla y León,Salamanca,Caza Menor de Aves,Córvidos,872.0
2007,Castilla y León,Salamanca,Caza Menor de Aves,Faisán,0.0
2007,Castilla y León,Salamanca,Caza Menor de Aves,Paloma,19993.0
2007,Castilla y León,Salamanca,Caza Menor de Aves,Perdiz,11484.0
2007,Castilla y León,Salamanca,Caza Menor de Aves,Tórtola común,5611.0
2007,Castilla y León,Salamanca,Caza Menor de Aves,Zorzal,1828.0
2007,Castilla y León,Segovia,Caza Mayor,Arruí,0.0
2007,Castilla y León,Segovia,Caza Mayor,Cabra montés,0.0
2007,Castilla y León,Segovia,Caza Mayor,Ciervo,55.0
2007,Castilla y León,Segovia,Caza Mayor,Corzo,113.0
2007,Castilla y León,Segovia,Caza Mayor,Gamo,4.0
2007,Castilla y León,Segovia,Caza Mayor,Jabalí,972.0
2007,Castilla y León,Segovia,Caza Mayor,Muflón,2.0
2007,Castilla y León,Segovia,Caza Mayor,Rebeco,0.0
2007,Castilla y León,Segovia,Caza Menor de Mamíferos,Conejo,6421.0
2007,Castilla y León,Segovia,Caza Menor de Mamíferos,Liebre,1880.0
2007,Castilla y León,Segovia,Caza Menor de Mamíferos,Zorro,2610.0
2007,Castilla y León,Segovia,Caza Menor de Aves,Acuáticas,15552.0
2007,Castilla y León,Segovia,Caza Menor de Aves,Becada,492.0
2007,Castilla y León,Segovia,Caza Menor de Aves,Codorniz,4112.0
2007,Castilla y León,Segovia,Caza Menor de Aves,Córvidos,11271.0
2007,Castilla y León,Segovia,Caza Menor de Aves,Paloma,7463.0
2007,Castilla y León,Segovia,Caza Menor de Aves,Perdiz,3702.0
2007,Castilla y León,Segovia,Caza Menor de Aves,Tórtola común,1623.0
2007,Castilla y León,Segovia,Caza Menor de Aves,Zorzal,3327.0
2007,Castilla y León,Soria,Caza Mayor,Arruí,0.0
2007,Castilla y León,Soria,Caza Mayor,Cabra montés,0.0
2007,Castilla y León,Soria,Caza Mayor,Ciervo,2629.0
2007,Castilla y León,Soria,Caza Mayor,Corzo,2453.0
2007,Castilla y León,Soria,Caza Mayor,Gamo,0.0
2007,Castilla y León,Soria,Caza Mayor,Jabalí,1397.0
2007,Castilla y León,Soria,Caza Mayor,Lobo,3.0
2007,Castilla y León,Soria,Caza Mayor,Muflón,0.0
2007,Castilla y León,Soria,Caza Mayor,Rebeco,0.0
2007,Castilla y León,Soria,Caza Menor de Mamíferos,Conejo,6612.0
2007,Castilla y León,Soria,Caza Menor de Mamíferos,Liebre,10521.0
2007,Castilla y León,Soria,Caza Menor de Mamíferos,Zorro,1887.0
2007,Castilla y León,Soria,Caza Menor de Aves,Acuáticas,646.0
2007,Castilla y León,Soria,Caza Menor de Aves,Becada,1787.0
2007,Castilla y León,Soria,Caza Menor de Aves,Codorniz,58159.0
2007,Castilla y León,Soria,Caza Menor de Aves,Córvidos,1922.0
2007,Castilla y León,Soria,Caza Menor de Aves,Faisán,0.0
2007,Castilla y León,Soria,Caza Menor de Aves,Paloma,8557.0
2007,Castilla y León,Soria,Caza Menor de Aves,Perdiz,15253.0
2007,Castilla y León,Soria,Caza Menor de Aves,Tórtola común,5396.0
2007,Castilla y León,Soria,Caza Menor de Aves,Zorzal,9414.0
2007,Castilla y León,Valladolid,Caza Mayor,Arruí,0.0
2007,Castilla y León,Valladolid,Caza Mayor,Cabra montés,4.0
2007,Castilla y León,Valladolid,Caza Mayor,Ciervo,95.0
2007,Castilla y León,Valladolid,Caza Mayor,Corzo,0.0
2007,Castilla y León,Valladolid,Caza Mayor,Gamo,12.0
2007,Castilla y León,Valladolid,Caza Mayor,Jabalí,398.0
2007,Castilla y León,Valladolid,Caza Mayor,Muflón,6.0
2007,Castilla y León,Valladolid,Caza Mayor,Rebeco,0.0
2007,Castilla y León,Valladolid,Caza Menor de Mamíferos,Conejo,41849.0
2007,Castilla y León,Valladolid,Caza Menor de Mamíferos,Liebre,12509.0
2007,Castilla y León,Valladolid,Caza Menor de Mamíferos,Zorro,2589.0
2007,Castilla y León,Valladolid,Caza Menor de Aves,Acuáticas,1608.0
2007,Castilla y León,Valladolid,Caza Menor de Aves,Becada,444.0
2007,Castilla y León,Valladolid,Caza Menor de Aves,Codorniz,33483.0
2007,Castilla y León,Valladolid,Caza Menor de Aves,Córvidos,4883.0
2007,Castilla y León,Valladolid,Caza Menor de Aves,Faisán,0.0
2007,Castilla y León,Valladolid,Caza Menor de Aves,Otras Caza Menor de Aves,0.0
2007,Castilla y León,Valladolid,Caza Menor de Aves,Paloma,36694.0
2007,Castilla y León,Valladolid,Caza Menor de Aves,Perdiz,15604.0
2007,Castilla y León,Valladolid,Caza Menor de Aves,Tórtola común,5960.0
2007,Castilla y León,Valladolid,Caza Menor de Aves,Zorzal,1134.0
2007,Castilla y León,Zamora,Caza Mayor,Arruí,0.0
2007,Castilla y León,Zamora,Caza Mayor,Cabra montés,0.0
2007,Castilla y León,Zamora,Caza Mayor,Ciervo,253.0
2007,Castilla y León,Zamora,Caza Mayor,Corzo,238.0
2007,Castilla y León,Zamora,Caza Mayor,Gamo,0.0
2007,Castilla y León,Zamora,Caza Mayor,Jabalí,2192.0
2007,Castilla y León,Zamora,Caza Mayor,Lobo,28.0
2007,Castilla y León,Zamora,Caza Mayor,Muflón,0.0
2007,Castilla y León,Zamora,Caza Mayor,Rebeco,0.0
2007,Castilla y León,Zamora,Caza Menor de Mamíferos,Conejo,44946.0
2007,Castilla y León,Zamora,Caza Menor de Mamíferos,Liebre,17602.0
2007,Castilla y León,Zamora,Caza Menor de Mamíferos,Zorro,4261.0
2007,Castilla y León,Zamora,Caza Menor de Aves,Acuáticas,2865.0
2007,Castilla y León,Zamora,Caza Menor de Aves,Becada,1969.0
2007,Castilla y León,Zamora,Caza Menor de Aves,Codorniz,41047.0
2007,Castilla y León,Zamora,Caza Menor de Aves,Córvidos,5446.0
2007,Castilla y León,Zamora,Caza Menor de Aves,Faisán,0.0
2007,Castilla y León,Zamora,Caza Menor de Aves,Paloma,32054.0
2007,Castilla y León,Zamora,Caza Menor de Aves,Perdiz,22372.0
2007,Castilla y León,Zamora,Caza Menor de Aves,Tórtola común,1788.0
2007,Castilla y León,Zamora,Caza Menor de Aves,Zorzal,1870.0
2007,Cataluña,Barcelona,Caza Mayor,Arruí,0.0
2007,Cataluña,Barcelona,Caza Mayor,Cabra montés,10.0
2007,Cataluña,Barcelona,Caza Mayor,Ciervo,57.0
2007,Cataluña,Barcelona,Caza Mayor,Corzo,205.0
2007,Cataluña,Barcelona,Caza Mayor,Gamo,0.0
2007,Cataluña,Barcelona,Caza Mayor,Jabalí,7196.0
2007,Cataluña,Barcelona,Caza Mayor,Muflón,0.0
2007,Cataluña,Barcelona,Caza Mayor,Rebeco,0.0
2007,Cataluña,Barcelona,Caza Menor de Mamíferos,Conejo,30355.0
2007,Cataluña,Barcelona,Caza Menor de Mamíferos,Liebre,1244.0
2007,Cataluña,Barcelona,Caza Menor de Mamíferos,Zorro,1291.0
2007,Cataluña,Barcelona,Caza Menor de Aves,Codorniz,4729.0
2007,Cataluña,Barcelona,Caza Menor de Aves,Faisán,0.0
2007,Cataluña,Barcelona,Caza Menor de Aves,Paloma,1714.0
2007,Cataluña,Barcelona,Caza Menor de Aves,Perdiz,30800.0
2007,Cataluña,Gerona,Caza Mayor,Arruí,0.0
2007,Cataluña,Gerona,Caza Mayor,Cabra montés,0.0
2007,Cataluña,Gerona,Caza Mayor,Ciervo,120.0
2007,Cataluña,Gerona,Caza Mayor,Corzo,102.0
2007,Cataluña,Gerona,Caza Mayor,Gamo,91.0
2007,Cataluña,Gerona,Caza Mayor,Jabalí,8724.0
2007,Cataluña,Gerona,Caza Mayor,Muflón,277.0
2007,Cataluña,Gerona,Caza Mayor,Rebeco,226.0
2007,Cataluña,Gerona,Caza Menor de Mamíferos,Conejo,12727.0
2007,Cataluña,Gerona,Caza Menor de Mamíferos,Liebre,1394.0
2007,Cataluña,Gerona,Caza Menor de Mamíferos,Zorro,915.0
2007,Cataluña,Gerona,Caza Menor de Aves,Codorniz,3014.0
2007,Cataluña,Gerona,Caza Menor de Aves,Faisán,0.0
2007,Cataluña,Gerona,Caza Menor de Aves,Paloma,3114.0
2007,Cataluña,Gerona,Caza Menor de Aves,Perdiz,19374.0
2007,Cataluña,Lérida,Caza Mayor,Arruí,0.0
2007,Cataluña,Lérida,Caza Mayor,Cabra montés,0.0
2007,Cataluña,Lérida,Caza Mayor,Ciervo,148.0
2007,Cataluña,Lérida,Caza Mayor,Corzo,180.0
2007,Cataluña,Lérida,Caza Mayor,Gamo,19.0
2007,Cataluña,Lérida,Caza Mayor,Jabalí,5645.0
2007,Cataluña,Lérida,Caza Mayor,Muflón,13.0
2007,Cataluña,Lérida,Caza Mayor,Rebeco,0.0
2007,Cataluña,Lérida,Caza Menor de Mamíferos,Conejo,71595.0
2007,Cataluña,Lérida,Caza Menor de Mamíferos,Liebre,3044.0
2007,Cataluña,Lérida,Caza Menor de Mamíferos,Zorro,1779.0
2007,Cataluña,Lérida,Caza Menor de Aves,Codorniz,27287.0
2007,Cataluña,Lérida,Caza Menor de Aves,Faisán,0.0
2007,Cataluña,Lérida,Caza Menor de Aves,Paloma,15549.0
2007,Cataluña,Lérida,Caza Menor de Aves,Perdiz,46090.0
2007,Cataluña,Tarragona,Caza Mayor,Arruí,0.0
2007,Cataluña,Tarragona,Caza Mayor,Cabra montés,477.0
2007,Cataluña,Tarragona,Caza Mayor,Ciervo,0.0
2007,Cataluña,Tarragona,Caza Mayor,Corzo,8.0
2007,Cataluña,Tarragona,Caza Mayor,Gamo,0.0
2007,Cataluña,Tarragona,Caza Mayor,Jabalí,3085.0
2007,Cataluña,Tarragona,Caza Mayor,Muflón,0.0
2007,Cataluña,Tarragona,Caza Mayor,Rebeco,0.0
2007,Cataluña,Tarragona,Caza Menor de Mamíferos,Conejo,60188.0
2007,Cataluña,Tarragona,Caza Menor de Mamíferos,Liebre,1254.0
2007,Cataluña,Tarragona,Caza Menor de Mamíferos,Zorro,1385.0
2007,Cataluña,Tarragona,Caza Menor de Aves,Codorniz,7289.0
2007,Cataluña,Tarragona,Caza Menor de Aves,Faisán,0.0
2007,Cataluña,Tarragona,Caza Menor de Aves,Paloma,3491.0
2007,Cataluña,Tarragona,Caza Menor de Aves,Perdiz,27515.0
2007,Madrid,Madrid,Caza Mayor,Arruí,0.0
2007,Madrid,Madrid,Caza Mayor,Cabra montés,0.0
2007,Madrid,Madrid,Caza Mayor,Ciervo,970.0
2007,Madrid,Madrid,Caza Mayor,Corzo,129.0
2007,Madrid,Madrid,Caza Mayor,Gamo,856.0
2007,Madrid,Madrid,Caza Mayor,Jabalí,2279.0
2007,Madrid,Madrid,Caza Mayor,Muflón,407.0
2007,Madrid,Madrid,Caza Mayor,Rebeco,0.0
2007,Madrid,Madrid,Caza Menor de Mamíferos,Conejo,354245.0
2007,Madrid,Madrid,Caza Menor de Mamíferos,Liebre,38832.0
2007,Madrid,Madrid,Caza Menor de Mamíferos,Zorro,5150.0
2007,Madrid,Madrid,Caza Menor de Aves,Becada,536.0
2007,Madrid,Madrid,Caza Menor de Aves,Codorniz,1790.0
2007,Madrid,Madrid,Caza Menor de Aves,Córvidos,48519.0
2007,Madrid,Madrid,Caza Menor de Aves,Faisán,0.0
2007,Madrid,Madrid,Caza Menor de Aves,Paloma,149835.0
2007,Madrid,Madrid,Caza Menor de Aves,Perdiz,159569.0
2007,Madrid,Madrid,Caza Menor de Aves,Tórtola común,13280.0
2007,Madrid,Madrid,Caza Menor de Aves,Zorzal,29212.0
2007,Navarra,Navarra,Caza Mayor,Arruí,0.0
2007,Navarra,Navarra,Caza Mayor,Cabra montés,0.0
2007,Navarra,Navarra,Caza Mayor,Ciervo,264.0
2007,Navarra,Navarra,Caza Mayor,Corzo,1146.0
2007,Navarra,Navarra,Caza Mayor,Gamo,0.0
2007,Navarra,Navarra,Caza Mayor,Jabalí,6434.0
2007,Navarra,Navarra,Caza Mayor,Muflón,0.0
2007,Navarra,Navarra,Caza Mayor,Rebeco,0.0
2007,Navarra,Navarra,Caza Menor de Mamíferos,Conejo,126927.0
2007,Navarra,Navarra,Caza Menor de Mamíferos,Liebre,7447.0
2007,Navarra,Navarra,Caza Menor de Mamíferos,Zorro,0.0
2007,Navarra,Navarra,Caza Menor de Aves,Codorniz,28185.0
2007,Navarra,Navarra,Caza Menor de Aves,Otras Caza Menor de Aves,80000.0
2007,Navarra,Navarra,Caza Menor de Aves,Paloma,0.0
2007,Navarra,Navarra,Caza Menor de Aves,Perdiz,29484.0
2007,Extremadura,Badajoz,Caza Mayor,Arruí,0.0
2007,Extremadura,Badajoz,Caza Mayor,Cabra montés,0.0
2007,Extremadura,Badajoz,Caza Mayor,Ciervo,6092.0
2007,Extremadura,Badajoz,Caza Mayor,Corzo,46.0
2007,Extremadura,Badajoz,Caza Mayor,Gamo,628.0
2007,Extremadura,Badajoz,Caza Mayor,Jabalí,6122.0
2007,Extremadura,Badajoz,Caza Mayor,Muflón,138.0
2007,Extremadura,Badajoz,Caza Mayor,Rebeco,0.0
2007,Extremadura,Badajoz,Caza Menor de Mamíferos,Conejo,76795.0
2007,Extremadura,Badajoz,Caza Menor de Mamíferos,Liebre,63426.0
2007,Extremadura,Badajoz,Caza Menor de Mamíferos,Zorro,18353.0
2007,Extremadura,Badajoz,Caza Menor de Aves,Acuáticas,9502.0
2007,Extremadura,Badajoz,Caza Menor de Aves,Codorniz,42667.0
2007,Extremadura,Badajoz,Caza Menor de Aves,Córvidos,9876.0
2007,Extremadura,Badajoz,Caza Menor de Aves,Estornino,39990.0
2007,Extremadura,Badajoz,Caza Menor de Aves,Faisán,1687.0
2007,Extremadura,Badajoz,Caza Menor de Aves,Otras Caza Menor de Aves,8683.0
2007,Extremadura,Badajoz,Caza Menor de Aves,Paloma,94093.0
2007,Extremadura,Badajoz,Caza Menor de Aves,Perdiz,139330.0
2007,Extremadura,Badajoz,Caza Menor de Aves,Tórtola común,73822.0
2007,Extremadura,Badajoz,Caza Menor de Aves,Zorzal,273167.0
2007,Extremadura,Cáceres,Caza Mayor,Arruí,0.0
2007,Extremadura,Cáceres,Caza Mayor,Cabra montés,131.0
2007,Extremadura,Cáceres,Caza Mayor,Ciervo,11548.0
2007,Extremadura,Cáceres,Caza Mayor,Corzo,289.0
2007,Extremadura,Cáceres,Caza Mayor,Gamo,185.0
2007,Extremadura,Cáceres,Caza Mayor,Jabalí,8136.0
2007,Extremadura,Cáceres,Caza Mayor,Muflón,482.0
2007,Extremadura,Cáceres,Caza Mayor,Rebeco,0.0
2007,Extremadura,Cáceres,Caza Menor de Mamíferos,Conejo,37928.0
2007,Extremadura,Cáceres,Caza Menor de Mamíferos,Liebre,19529.0
2007,Extremadura,Cáceres,Caza Menor de Mamíferos,Zorro,14594.0
2007,Extremadura,Cáceres,Caza Menor de Aves,Acuáticas,5526.0
2007,Extremadura,Cáceres,Caza Menor de Aves,Codorniz,7771.0
2007,Extremadura,Cáceres,Caza Menor de Aves,Córvidos,3839.0
2007,Extremadura,Cáceres,Caza Menor de Aves,Estornino,13496.0
2007,Extremadura,Cáceres,Caza Menor de Aves,Faisán,967.0
2007,Extremadura,Cáceres,Caza Menor de Aves,Otras Caza Menor de Aves,587.0
2007,Extremadura,Cáceres,Caza Menor de Aves,Paloma,63777.0
2007,Extremadura,Cáceres,Caza Menor de Aves,Perdiz,72739.0
2007,Extremadura,Cáceres,Caza Menor de Aves,Tórtola común,25298.0
2007,Extremadura,Cáceres,Caza Menor de Aves,Zorzal,168608.0
2007,Galicia,La Coruña,Caza Mayor,Arruí,0.0
2007,Galicia,La Coruña,Caza Mayor,Cabra montés,0.0
2007,Galicia,La Coruña,Caza Mayor,Ciervo,0.0
2007,Galicia,La Coruña,Caza Mayor,Corzo,1532.0
2007,Galicia,La Coruña,Caza Mayor,Gamo,0.0
2007,Galicia,La Coruña,Caza Mayor,Jabalí,1077.0
2007,Galicia,La Coruña,Caza Mayor,Muflón,0.0
2007,Galicia,La Coruña,Caza Mayor,Rebeco,0.0
2007,Galicia,La Coruña,Caza Menor de Mamíferos,Conejo,35524.0
2007,Galicia,La Coruña,Caza Menor de Mamíferos,Liebre,82.0
2007,Galicia,La Coruña,Caza Menor de Mamíferos,Zorro,2448.0
2007,Galicia,La Coruña,Caza Menor de Aves,Becada,1217.0
2007,Galicia,La Coruña,Caza Menor de Aves,Codorniz,0.0
2007,Galicia,La Coruña,Caza Menor de Aves,Faisán,562.0
2007,Galicia,La Coruña,Caza Menor de Aves,Otras Caza Menor de Aves,563.0
2007,Galicia,La Coruña,Caza Menor de Aves,Paloma,1303.0
2007,Galicia,La Coruña,Caza Menor de Aves,Perdiz,14561.0
2007,Galicia,Orense,Caza Mayor,Arruí,0.0
2007,Galicia,Orense,Caza Mayor,Cabra montés,0.0
2007,Galicia,Orense,Caza Mayor,Ciervo,27.0
2007,Galicia,Orense,Caza Mayor,Corzo,1073.0
2007,Galicia,Orense,Caza Mayor,Gamo,0.0
2007,Galicia,Orense,Caza Mayor,Jabalí,1380.0
2007,Galicia,Orense,Caza Mayor,Muflón,0.0
2007,Galicia,Orense,Caza Mayor,Rebeco,0.0
2007,Galicia,Orense,Caza Menor de Mamíferos,Conejo,0.0
2007,Galicia,Orense,Caza Menor de Mamíferos,Liebre,0.0
2007,Galicia,Orense,Caza Menor de Mamíferos,Zorro,401.0
2007,Galicia,Orense,Caza Menor de Aves,Codorniz,0.0
2007,Galicia,Orense,Caza Menor de Aves,Paloma,0.0
2007,Galicia,Orense,Caza Menor de Aves,Perdiz,0.0
2007,Baleares,Baleares,Caza Mayor,Arruí,0.0
2007,Baleares,Baleares,Caza Mayor,Cabra asilvestrada,4242.0
2007,Baleares,Baleares,Caza Mayor,Cabra montés,0.0
2007,Baleares,Baleares,Caza Mayor,Ciervo,0.0
2007,Baleares,Baleares,Caza Mayor,Corzo,0.0
2007,Baleares,Baleares,Caza Mayor,Gamo,0.0
2007,Baleares,Baleares,Caza Mayor,Jabalí,0.0
2007,Baleares,Baleares,Caza Mayor,Muflón,0.0
2007,Baleares,Baleares,Caza Mayor,Otros Caza Mayor,18.0
2007,Baleares,Baleares,Caza Mayor,Rebeco,0.0
2007,Baleares,Baleares,Caza Menor de Mamíferos,Conejo,174459.0
2007,Baleares,Baleares,Caza Menor de Mamíferos,Liebre,9324.0
2007,Baleares,Baleares,Caza Menor de Mamíferos,Zorro,0.0
2007,Baleares,Baleares,Caza Menor de Aves,Codorniz,13179.0
2007,Baleares,Baleares,Caza Menor de Aves,Faisán,0.0
2007,Baleares,Baleares,Caza Menor de Aves,Paloma,42466.0
2007,Baleares,Baleares,Caza Menor de Aves,Perdiz,71431.0
2007,Baleares,Baleares,Caza Menor de Aves,Tórtola común,20520.0
2007,Baleares,Baleares,Caza Menor de Aves,Varias especies,49428.0
2007,Baleares,Baleares,Caza Menor de Aves,Zorzal,602404.0
2007,La Rioja,La Rioja,Caza Mayor,Arruí,0.0
2007,La Rioja,La Rioja,Caza Mayor,Cabra montés,0.0
2007,La Rioja,La Rioja,Caza Mayor,Ciervo,2116.0
2007,La Rioja,La Rioja,Caza Mayor,Corzo,399.0
2007,La Rioja,La Rioja,Caza Mayor,Gamo,0.0
2007,La Rioja,La Rioja,Caza Mayor,Jabalí,2386.0
2007,La Rioja,La Rioja,Caza Mayor,Muflón,0.0
2007,La Rioja,La Rioja,Caza Mayor,Rebeco,0.0
2007,La Rioja,La Rioja,Caza Menor de Mamíferos,Conejo,120186.0
2007,La Rioja,La Rioja,Caza Menor de Mamíferos,Liebre,6565.0
2007,La Rioja,La Rioja,Caza Menor de Mamíferos,Zorro,512.0
2007,La Rioja,La Rioja,Caza Menor de Aves,Acuáticas,470.0
2007,La Rioja,La Rioja,Caza Menor de Aves,Becada,1845.0
2007,La Rioja,La Rioja,Caza Menor de Aves,Codorniz,34000.0
2007,La Rioja,La Rioja,Caza Menor de Aves,Córvidos,0.0
2007,La Rioja,La Rioja,Caza Menor de Aves,Estornino,7302.0
2007,La Rioja,La Rioja,Caza Menor de Aves,Faisán,0.0
2007,La Rioja,La Rioja,Caza Menor de Aves,Paloma,6181.0
2007,La Rioja,La Rioja,Caza Menor de Aves,Perdiz,30852.0
2007,La Rioja,La Rioja,Caza Menor de Aves,Tórtola común,1173.0
2007,La Rioja,La Rioja,Caza Menor de Aves,Zorzal,87693.0
2007,País Vasco,Álava,Caza Mayor,Arruí,0.0
2007,País Vasco,Álava,Caza Mayor,Cabra montés,0.0
2007,País Vasco,Álava,Caza Mayor,Ciervo,93.0
2007,País Vasco,Álava,Caza Mayor,Corzo,194.0
2007,País Vasco,Álava,Caza Mayor,Gamo,0.0
2007,País Vasco,Álava,Caza Mayor,Jabalí,1978.0
2007,País Vasco,Álava,Caza Mayor,Muflón,0.0
2007,País Vasco,Álava,Caza Mayor,Rebeco,0.0
2007,País Vasco,Álava,Caza Menor de Mamíferos,Conejo,0.0
2007,País Vasco,Álava,Caza Menor de Mamíferos,Liebre,0.0
2007,País Vasco,Álava,Caza Menor de Mamíferos,Zorro,0.0
2007,País Vasco,Álava,Caza Menor de Aves,Codorniz,0.0
2007,País Vasco,Álava,Caza Menor de Aves,Paloma,0.0
2007,País Vasco,Álava,Caza Menor de Aves,Perdiz,0.0
2007,País Vasco,Guipúzcoa,Caza Mayor,Arruí,0.0
2007,País Vasco,Guipúzcoa,Caza Mayor,Cabra montés,0.0
2007,País Vasco,Guipúzcoa,Caza Mayor,Ciervo,0.0
2007,País Vasco,Guipúzcoa,Caza Mayor,Corzo,60.0
2007,País Vasco,Guipúzcoa,Caza Mayor,Gamo,0.0
2007,País Vasco,Guipúzcoa,Caza Mayor,Jabalí,700.0
2007,País Vasco,Guipúzcoa,Caza Mayor,Muflón,0.0
2007,País Vasco,Guipúzcoa,Caza Mayor,Rebeco,0.0
2007,País Vasco,Guipúzcoa,Caza Menor de Mamíferos,Conejo,0.0
2007,País Vasco,Guipúzcoa,Caza Menor de Mamíferos,Liebre,24.0
2007,País Vasco,Guipúzcoa,Caza Menor de Mamíferos,Zorro,0.0
2007,País Vasco,Guipúzcoa,Caza Menor de Aves,Codorniz,0.0
2007,País Vasco,Guipúzcoa,Caza Menor de Aves,Faisán,0.0
2007,País Vasco,Guipúzcoa,Caza Menor de Aves,Paloma,0.0
2007,País Vasco,Guipúzcoa,Caza Menor de Aves,Perdiz,0.0
2007,Asturias,Asturias,Caza Mayor,Arruí,0.0
2007,Asturias,Asturias,Caza Mayor,Cabra montés,0.0
2007,Asturias,Asturias,Caza Mayor,Ciervo,820.0
2007,Asturias,Asturias,Caza Mayor,Corzo,1634.0
2007,Asturias,Asturias,Caza Mayor,Gamo,59.0
2007,Asturias,Asturias,Caza Mayor,Jabalí,8356.0
2007,Asturias,Asturias,Caza Mayor,Muflón,0.0
2007,Asturias,Asturias,Caza Mayor,Rebeco,163.0
2007,Asturias,Asturias,Caza Menor de Mamíferos,Conejo,0.0
2007,Asturias,Asturias,Caza Menor de Mamíferos,Liebre,14.0
2007,Asturias,Asturias,Caza Menor de Mamíferos,Zorro,1127.0
2007,Asturias,Asturias,Caza Menor de Aves,Becada,14955.0
2007,Asturias,Asturias,Caza Menor de Aves,Codorniz,0.0
2007,Asturias,Asturias,Caza Menor de Aves,Faisán,6411.0
2007,Asturias,Asturias,Caza Menor de Aves,Otras Caza Menor de Aves,5917.0
2007,Asturias,Asturias,Caza Menor de Aves,Paloma,5019.0
2007,Asturias,Asturias,Caza Menor de Aves,Perdiz,3598.0
