anio,ccaa,provincia,tipo_coto,n_cotos,sup_ha
2013,C. Valenciana,Alicante,Coto deportivo,359.0,388281.0
2013,C. Valenciana,Alicante,Coto intensivo de caza,4.0,3251.0
2013,C. Valenciana,Alicante,Zona de caza controlada,6.0,8890.0
2013,C. Valenciana,Castellón,Coto deportivo,201.0,562910.0
2013,C. Valenciana,Castellón,Coto intensivo de caza,2.0,690.0
2013,C. Valenciana,Castellón,Reserva de caza,1.0,1426.0
2013,C. Valenciana,Castellón,Zona de caza controlada,7.0,7363.0
2013,C. Valenciana,Valencia,Coto deportivo,376.0,842732.0
2013,C. Valenciana,Valencia,Coto intensivo de caza,38.0,29652.0
2013,C. Valenciana,Valencia,Reserva de caza,1.0,36009.0
2013,C. Valenciana,Valencia,Zona de caza controlada,30.0,34308.0
2013,Canarias,Las Palmas,Coto privado de caza,15.0,3500.0
2013,Canarias,Las Palmas,Coto intensivo de caza,1.0,1000.0
2013,Canarias,Las Palmas,Refugio de caza / fauna,1.0,3714.0
2013,Canarias,Las Palmas,Reserva de caza,10.0,
2013,Canarias,Las Palmas,Zona de caza controlada,3.0,152687.0
2013,Canarias,Tenerife,Coto privado de caza,69.0,9175.0
2013,Canarias,Tenerife,Coto intensivo de caza,1.0,24.0
2013,Canarias,Tenerife,Reserva de caza,4.0,1175.0
2013,Canarias,Tenerife,Zona de caza controlada,3.0,208107.0
2013,Cantabria,Cantabria,Coto deportivo,67.0,209363.0
2013,Cantabria,Cantabria,Coto privado de caza,40.0,81311.0
2013,Cantabria,Cantabria,Coto regional / autonómico,1.0,4068.0
2013,Cantabria,Cantabria,Reserva de caza,1.0,178170.0
2013,Castilla y León,Burgos,Coto privado de caza,837.0,1229093.0
2013,Castilla y León,Burgos,Reserva de caza,1.0,75372.0
2013,Castilla y León,Burgos,Zona de caza controlada,1.0,509.0
2013,Castilla y León,León,Coto privado de caza,969.0,1224691.0
2013,Castilla y León,León,Reserva de caza,3.0,146737.0
2013,Castilla y León,León,Zona de caza controlada,1.0,6122.0
2013,Castilla y León,Palencia,Coto privado de caza,464.0,660112.0
2013,Castilla y León,Palencia,Reserva de caza,1.0,48813.0
2013,Castilla y León,Salamanca,Coto privado de caza,1034.0,1036351.0
2013,Castilla y León,Salamanca,Reserva de caza,1.0,21513.0
2013,Castilla y León,Salamanca,Zona de caza controlada,2.0,3544.0
2013,Castilla y León,Segovia,Coto privado de caza,417.0,614857.0
2013,Castilla y León,Segovia,Zona de caza controlada,1.0,10284.0
2013,Castilla y León,Soria,Coto privado de caza,475.0,871458.0
2013,Castilla y León,Soria,Reserva de caza,1.0,115895.0
2013,Castilla y León,Soria,Zona de caza controlada,3.0,2252.0
2013,Castilla y León,Valladolid,Coto privado de caza,394.0,719367.0
2013,Castilla y León,Valladolid,Coto regional / autonómico,3.0,3094.0
2013,Castilla y León,Zamora,Coto privado de caza,544.0,860054.0
2013,Castilla y León,Zamora,Reserva de caza,2.0,99889.0
2013,Castilla y León,Ávila,Coto privado de caza,456.0,637634.0
2013,Castilla y León,Ávila,Coto regional / autonómico,1.0,3424.0
2013,Castilla y León,Ávila,Reserva de caza,1.0,39052.0
2013,Castilla-La Mancha,Albacete,Coto privado de caza,1377.0,1217145.0
2013,Castilla-La Mancha,Albacete,Coto intensivo de caza,67.0,60565.0
2013,Castilla-La Mancha,Ciudad Real,Coto privado de caza,1491.0,1691256.0
2013,Castilla-La Mancha,Ciudad Real,Coto intensivo de caza,76.0,73053.0
2013,Castilla-La Mancha,Ciudad Real,Refugio de caza / fauna,14.0,7032.0
2013,Castilla-La Mancha,Ciudad Real,Zona de caza controlada,3.0,5321.0
2013,Castilla-La Mancha,Ciudad Real,Zona de seguridad,3.0,
2013,Castilla-La Mancha,Cuenca,Coto privado de caza,819.0,1504141.0
2013,Castilla-La Mancha,Cuenca,Coto intensivo de caza,50.0,32399.0
2013,Castilla-La Mancha,Cuenca,Refugio de caza / fauna,5.0,567.0
2013,Castilla-La Mancha,Cuenca,Reserva de caza,1.0,6675.0
2013,Castilla-La Mancha,Cuenca,Vedado de caza,10.0,7602.0
2013,Castilla-La Mancha,Cuenca,Zona de caza controlada,4.0,24689.0
2013,Castilla-La Mancha,Guadalajara,Coto privado de caza,670.0,987693.0
2013,Castilla-La Mancha,Guadalajara,Coto intensivo de caza,17.0,11602.0
2013,Castilla-La Mancha,Guadalajara,Refugio de caza / fauna,2.0,438.0
2013,Castilla-La Mancha,Guadalajara,Zona de caza controlada,10.0,12796.0
2013,Castilla-La Mancha,Toledo,Coto privado de caza,1195.0,1279004.0
2013,Castilla-La Mancha,Toledo,Coto intensivo de caza,144.0,94294.0
2013,Castilla-La Mancha,Toledo,Zona de caza controlada,1.0,1167.0
2013,Castilla-La Mancha,Toledo,Zona de seguridad,2.0,493.0
2013,Cataluña,Barcelona,Coto privado de caza,373.0,592794.0
2013,Cataluña,Barcelona,Reserva de caza,1.0,12434.0
2013,Cataluña,Barcelona,Zona de caza controlada,5.0,17144.0
2013,Cataluña,Gerona,Coto privado de caza,252.0,508999.0
2013,Cataluña,Gerona,Reserva de caza,1.0,20299.0
2013,Cataluña,Gerona,Zona de caza controlada,2.0,9020.0
2013,Cataluña,Lérida,Coto privado de caza,482.0,920162.0
2013,Cataluña,Lérida,Reserva de caza,4.0,209063.0
2013,Cataluña,Lérida,Zona de caza controlada,4.0,88999.0
2013,Cataluña,Tarragona,Coto privado de caza,278.0,553766.0
2013,Cataluña,Tarragona,Reserva de caza,2.0,29702.0
2013,Cataluña,Tarragona,Zona de caza controlada,7.0,2606.0
2013,Extremadura,Badajoz,Coto privado de caza,1450.0,850464.0
2013,Extremadura,Badajoz,Coto social,262.0,911913.0
2013,Extremadura,Badajoz,Coto intensivo de caza,41.0,26930.0
2013,Extremadura,Badajoz,Reserva de caza,1.0,22187.0
2013,Extremadura,Badajoz,Terreno cercado,57.0,59350.0
2013,Extremadura,Badajoz,Zona de caza controlada,155.0,27727.0
2013,Extremadura,Cáceres,Coto privado de caza,1048.0,668565.0
2013,Extremadura,Cáceres,Coto regional / autonómico,3.0,19430.0
2013,Extremadura,Cáceres,Coto social,363.0,771784.0
2013,Extremadura,Cáceres,Coto intensivo de caza,67.0,45830.0
2013,Extremadura,Cáceres,Reserva de caza,1.0,13010.0
2013,Extremadura,Cáceres,Terreno cercado,108.0,113314.0
2013,Extremadura,Cáceres,Zona de caza controlada,425.0,56363.0
2013,Galicia,La Coruña,Coto municipal,1.0,7047.0
2013,Galicia,La Coruña,Coto privado de caza,122.0,699901.0
2013,Galicia,La Coruña,Coto intensivo de caza,4.0,1290.0
2013,Galicia,Lugo,Coto privado de caza,152.0,934954.0
2013,Galicia,Lugo,Coto intensivo de caza,8.0,3368.0
2013,Galicia,Orense,Coto municipal,1.0,14478.0
2013,Galicia,Orense,Coto privado de caza,105.0,646946.0
2013,Galicia,Orense,Coto intensivo de caza,5.0,1569.0
2013,Galicia,Pontevedra,Coto privado de caza,73.0,350502.0
2013,Galicia,Pontevedra,Coto intensivo de caza,8.0,2433.0
2013,La Rioja,La Rioja,Coto deportivo,81.0,188347.0
2013,La Rioja,La Rioja,Coto municipal,88.0,177135.0
2013,La Rioja,La Rioja,Coto privado de caza,13.0,54089.0
2013,La Rioja,La Rioja,Coto social,7.0,8316.0
2013,La Rioja,La Rioja,Coto intensivo de caza,2.0,1153.0
2013,La Rioja,La Rioja,Reserva de caza,1.0,107916.0
2013,Madrid,Madrid,Coto privado de caza,765.0,521697.0
2013,Madrid,Madrid,Coto intensivo de caza,17.0,15167.0
2013,Madrid,Madrid,Reserva de caza,2.0,27076.0
2013,Madrid,Madrid,Zona de caza controlada,,27632.0
2013,Murcia,Murcia,Coto deportivo,47.0,92996.0
2013,Murcia,Murcia,Coto privado de caza,1151.0,622627.0
2013,Murcia,Murcia,Coto intensivo de caza,23.0,19071.0
2013,Murcia,Murcia,Refugio de caza / fauna,8.0,2920.0
2013,Murcia,Murcia,Reserva de caza,1.0,14183.0
2013,Navarra,Navarra,Coto municipal,208.0,911081.0
2013,Navarra,Navarra,Coto privado de caza,37.0,34270.0
2013,Navarra,Navarra,Coto regional / autonómico,3.0,9563.0
2013,País Vasco,Guipúzcoa,Coto privado de caza,2.0,3259.0
2013,País Vasco,Guipúzcoa,Zona de caza controlada,12.0,170000.0
2013,País Vasco,Vizcaya,Coto privado de caza,1.0,13700.0
2013,País Vasco,Vizcaya,Coto social,1.0,320.0
2013,País Vasco,Vizcaya,Reserva de caza,4.0,5886.0
2013,País Vasco,Vizcaya,Zona de caza controlada,9.0,61094.0
2013,País Vasco,Álava,Coto privado de caza,150.0,287339.0
2013,País Vasco,Álava,Coto social,1.0,6356.0
2012,Andalucía,Almería,Coto deportivo,13.0,17579.0
2012,Andalucía,Almería,Coto privado de caza,739.0,645993.0
2012,Andalucía,Cádiz,Coto deportivo,41.0,
2012,Andalucía,Cádiz,Coto privado de caza,760.0,
2012,Andalucía,Córdoba,Coto deportivo,62.0,176155.0
2012,Andalucía,Córdoba,Coto privado de caza,1398.0,951916.0
2012,Andalucía,Granada,Coto deportivo,49.0,111501.0
2012,Andalucía,Granada,Coto privado de caza,1037.0,828414.0
2012,Andalucía,Granada,Coto intensivo de caza,3.0,3423.0
2012,Andalucía,Huelva,Coto deportivo,39.0,123026.0
2012,Andalucía,Huelva,Coto privado de caza,779.0,663208.0
2012,Andalucía,Huelva,Coto intensivo de caza,1.0,250.0
2012,Andalucía,Jaén,Coto deportivo,117.0,383947.0
2012,Andalucía,Jaén,Coto privado de caza,755.0,795867.0
2012,Andalucía,Jaén,Coto intensivo de caza,1.0,354.0
2012,Andalucía,Jaén,Reserva de caza,1.0,65751.0
2012,Andalucía,Málaga,Coto deportivo,139.0,337294.0
2012,Andalucía,Málaga,Coto privado de caza,306.0,182477.0
2012,Andalucía,Málaga,Coto intensivo de caza,1.0,434.0
2012,Andalucía,Málaga,Reserva de caza,3.0,60347.0
2012,Andalucía,Sevilla,Coto deportivo,101.0,265968.0
2012,Andalucía,Sevilla,Coto privado de caza,1159.0,872979.0
2012,Andalucía,Sevilla,Coto intensivo de caza,1.0,495.0
2012,Aragón,Huesca,Coto deportivo,321.0,808930.0
2012,Aragón,Huesca,Coto municipal,118.0,379163.0
2012,Aragón,Huesca,Coto privado de caza,97.0,109853.0
2012,Aragón,Huesca,Coto social,5.0,13556.0
2012,Aragón,Huesca,Coto intensivo de caza,9.0,1914.0
2012,Aragón,Huesca,Reserva de caza,5.0,131350.0
2012,Aragón,Teruel,Coto deportivo,181.0,854946.0
2012,Aragón,Teruel,Coto municipal,109.0,428924.0
2012,Aragón,Teruel,Coto privado de caza,54.0,72407.0
2012,Aragón,Teruel,Coto social,2.0,3391.0
2012,Aragón,Teruel,Coto intensivo de caza,3.0,1060.0
2012,Aragón,Teruel,Reserva de caza,3.0,58583.0
2012,Aragón,Zaragoza,Coto deportivo,213.0,890680.0
2012,Aragón,Zaragoza,Coto municipal,139.0,532116.0
2012,Aragón,Zaragoza,Coto privado de caza,107.0,120000.0
2012,Aragón,Zaragoza,Coto social,3.0,18884.0
2012,Aragón,Zaragoza,Coto intensivo de caza,11.0,2127.0
2012,Baleares,Baleares,Coto privado de caza,1485.0,280685.0
2012,Baleares,Baleares,Coto intensivo de caza,5.0,1019.0
2012,Baleares,Baleares,Zona de caza controlada,4.0,1530.0
2012,Canarias,Las Palmas,Coto privado de caza,15.0,3500.0
2012,Canarias,Las Palmas,Coto intensivo de caza,1.0,1000.0
2012,Canarias,Las Palmas,Refugio de caza / fauna,1.0,3714.0
2012,Canarias,Las Palmas,Reserva de caza,10.0,
2012,Canarias,Las Palmas,Zona de caza controlada,3.0,98000.0
2012,Canarias,Tenerife,Coto privado de caza,70.0,12225.0
2012,Canarias,Tenerife,Coto intensivo de caza,1.0,24.0
2012,Canarias,Tenerife,Reserva de caza,3.0,754.0
2012,Canarias,Tenerife,Zona de caza controlada,3.0,208107.0
2012,Cantabria,Cantabria,Coto deportivo,67.0,209453.0
2012,Cantabria,Cantabria,Coto privado de caza,40.0,80686.0
2012,Cantabria,Cantabria,Coto regional / autonómico,1.0,4068.0
2012,Cantabria,Cantabria,Reserva de caza,1.0,180000.0
2012,Castilla y León,Burgos,Coto privado de caza,841.0,1233989.0
2012,Castilla y León,Burgos,Reserva de caza,1.0,75372.0
2012,Castilla y León,Burgos,Zona de caza controlada,1.0,509.0
2012,Castilla y León,León,Coto privado de caza,965.0,1214539.0
2012,Castilla y León,León,Reserva de caza,3.0,146737.0
2012,Castilla y León,León,Zona de caza controlada,1.0,6122.0
2012,Castilla y León,Palencia,Coto privado de caza,460.0,659140.0
2012,Castilla y León,Palencia,Reserva de caza,1.0,48813.0
2012,Castilla y León,Salamanca,Coto privado de caza,1045.0,1042731.0
2012,Castilla y León,Salamanca,Reserva de caza,1.0,21513.0
2012,Castilla y León,Salamanca,Zona de caza controlada,2.0,3544.0
2012,Castilla y León,Segovia,Coto privado de caza,416.0,613793.0
2012,Castilla y León,Segovia,Zona de caza controlada,1.0,10283.0
2012,Castilla y León,Soria,Coto privado de caza,469.0,870162.0
2012,Castilla y León,Soria,Reserva de caza,1.0,115895.0
2012,Castilla y León,Soria,Zona de caza controlada,3.0,2251.0
2012,Castilla y León,Valladolid,Coto privado de caza,393.0,724405.0
2012,Castilla y León,Valladolid,Coto regional / autonómico,3.0,3094.0
2012,Castilla y León,Zamora,Coto privado de caza,542.0,857395.0
2012,Castilla y León,Zamora,Reserva de caza,2.0,100015.0
2012,Castilla y León,Ávila,Coto privado de caza,462.0,640715.0
2012,Castilla y León,Ávila,Coto regional / autonómico,1.0,3095.0
2012,Castilla y León,Ávila,Reserva de caza,1.0,39256.0
2012,Castilla-La Mancha,Albacete,Coto privado de caza,1378.0,1156262.0
2012,Castilla-La Mancha,Albacete,Coto intensivo de caza,67.0,61027.0
2012,Castilla-La Mancha,Albacete,Otros terrenos,,156721.0
2012,Castilla-La Mancha,Albacete,Refugio de caza / fauna,2.0,200.0
2012,Castilla-La Mancha,Albacete,Zona de seguridad,17.0,2987.0
2012,Castilla-La Mancha,Ciudad Real,Coto privado de caza,1454.0,1670260.0
2012,Castilla-La Mancha,Ciudad Real,Coto intensivo de caza,72.0,69501.0
2012,Castilla-La Mancha,Ciudad Real,Refugio de caza / fauna,14.0,7032.0
2012,Castilla-La Mancha,Ciudad Real,Zona de caza controlada,2.0,3481.0
2012,Castilla-La Mancha,Ciudad Real,Zona de seguridad,3.0,
2012,Castilla-La Mancha,Cuenca,Coto privado de caza,762.0,1494376.0
2012,Castilla-La Mancha,Cuenca,Coto intensivo de caza,64.0,55969.0
2012,Castilla-La Mancha,Cuenca,Otros terrenos,,124234.0
2012,Castilla-La Mancha,Cuenca,Refugio de caza / fauna,5.0,567.0
2012,Castilla-La Mancha,Cuenca,Reserva de caza,1.0,6675.0
2012,Castilla-La Mancha,Cuenca,Vedado de caza,10.0,7602.0
2012,Castilla-La Mancha,Cuenca,Zona de caza controlada,4.0,24689.0
2012,Castilla-La Mancha,Guadalajara,Coto privado de caza,677.0,1095828.0
2012,Castilla-La Mancha,Guadalajara,Coto intensivo de caza,10.0,6437.0
2012,Castilla-La Mancha,Guadalajara,Refugio de caza / fauna,2.0,438.0
2012,Castilla-La Mancha,Guadalajara,Vedado de caza,1.0,37813.0
2012,Castilla-La Mancha,Guadalajara,Zona de caza controlada,8.0,7645.0
2012,Castilla-La Mancha,Toledo,Coto privado de caza,1211.0,1216020.0
2012,Castilla-La Mancha,Toledo,Coto intensivo de caza,136.0,263143.0
2012,Castilla-La Mancha,Toledo,Otros terrenos,1.0,1915.0
2012,Castilla-La Mancha,Toledo,Vedado de caza,3.0,2116.0
2012,Castilla-La Mancha,Toledo,Zona de caza controlada,1.0,1167.0
2012,Castilla-La Mancha,Toledo,Zona de seguridad,8.0,493.0
2012,Cataluña,Barcelona,Coto privado de caza,377.0,600892.0
2012,Cataluña,Barcelona,Reserva de caza,1.0,12434.0
2012,Cataluña,Barcelona,Zona de caza controlada,5.0,17131.0
2012,Cataluña,Gerona,Coto privado de caza,254.0,496306.0
2012,Cataluña,Gerona,Reserva de caza,1.0,20299.0
2012,Cataluña,Gerona,Zona de caza controlada,2.0,9022.0
2012,Cataluña,Lérida,Coto privado de caza,482.0,918004.0
2012,Cataluña,Lérida,Reserva de caza,4.0,208848.0
2012,Cataluña,Lérida,Zona de caza controlada,4.0,92147.0
2012,Cataluña,Tarragona,Coto privado de caza,274.0,553366.0
2012,Cataluña,Tarragona,Reserva de caza,2.0,29701.0
2012,Cataluña,Tarragona,Zona de caza controlada,6.0,2328.0
2012,Extremadura,Badajoz,Coto deportivo,259.0,895026.0
2012,Extremadura,Badajoz,Coto privado de caza,1512.0,912910.0
2012,Extremadura,Badajoz,Coto regional / autonómico,3.0,
2012,Extremadura,Badajoz,Coto intensivo de caza,40.0,25313.0
2012,Extremadura,Badajoz,Refugio de caza / fauna,7.0,1219.0
2012,Extremadura,Badajoz,Zona de caza controlada,152.0,16685.0
2012,Extremadura,Cáceres,Coto deportivo,348.0,748376.0
2012,Extremadura,Cáceres,Coto privado de caza,1070.0,710825.0
2012,Extremadura,Cáceres,Coto regional / autonómico,3.0,
2012,Extremadura,Cáceres,Coto intensivo de caza,65.0,44164.0
2012,Extremadura,Cáceres,Refugio de caza / fauna,1.0,87.0
2012,Extremadura,Cáceres,Zona de caza controlada,389.0,49516.0
2012,Galicia,La Coruña,Coto municipal,1.0,7047.0
2012,Galicia,La Coruña,Coto privado de caza,122.0,698002.0
2012,Galicia,La Coruña,Coto intensivo de caza,4.0,1163.0
2012,Galicia,Lugo,Coto privado de caza,150.0,947150.0
2012,Galicia,Lugo,Coto intensivo de caza,7.0,1848.0
2012,Galicia,Orense,Coto municipal,1.0,14478.0
2012,Galicia,Orense,Coto privado de caza,105.0,661786.0
2012,Galicia,Orense,Coto intensivo de caza,5.0,1355.0
2012,Galicia,Pontevedra,Coto privado de caza,73.0,348393.0
2012,Galicia,Pontevedra,Coto intensivo de caza,7.0,2483.0
2012,La Rioja,La Rioja,Coto deportivo,88.0,196856.0
2012,La Rioja,La Rioja,Coto municipal,89.0,177711.0
2012,La Rioja,La Rioja,Coto privado de caza,14.0,6446.0
2012,La Rioja,La Rioja,Coto intensivo de caza,1.0,680.0
2012,La Rioja,La Rioja,Reserva de caza,1.0,107213.0
2012,La Rioja,La Rioja,Terreno cercado,3.0,481.0
2012,La Rioja,La Rioja,Terrenos no cinegéticos,24.0,11852.0
2012,La Rioja,La Rioja,Vedado de caza,9.0,2149.0
2012,Madrid,Madrid,Coto privado de caza,756.0,525963.0
2012,Madrid,Madrid,Coto intensivo de caza,1.0,763.0
2012,Madrid,Madrid,Otros terrenos,1.0,15800.0
2012,Madrid,Madrid,Reserva de caza,1.0,11276.0
2012,Madrid,Madrid,Zona de caza controlada,1.0,27632.0
2012,Murcia,Murcia,Coto deportivo,47.0,94884.0
2012,Murcia,Murcia,Coto privado de caza,1165.0,627229.0
2012,Murcia,Murcia,Coto intensivo de caza,25.0,20000.0
2012,Murcia,Murcia,Refugio de caza / fauna,8.0,2920.0
2012,Murcia,Murcia,Reserva de caza,1.0,14183.0
2012,Navarra,Navarra,Coto municipal,211.0,927037.0
2012,Navarra,Navarra,Coto privado de caza,36.0,33217.0
2012,País Vasco,Guipúzcoa,Coto privado de caza,2.0,3324.0
2012,País Vasco,Guipúzcoa,Coto social,1.0,3035.0
2012,País Vasco,Guipúzcoa,Zona de caza controlada,12.0,189730.0
2012,País Vasco,Vizcaya,Coto privado de caza,1.0,13700.0
2012,País Vasco,Vizcaya,Coto social,1.0,320.0
2012,País Vasco,Vizcaya,Reserva de caza,4.0,5886.0
2012,País Vasco,Vizcaya,Zona de caza controlada,9.0,54394.0
2011,Andalucía,Almería,Coto deportivo,12.0,18312.0
2011,Andalucía,Almería,Coto privado de caza,740.0,636979.0
2011,Andalucía,Cádiz,Coto deportivo,40.0,77605.0
2011,Andalucía,Cádiz,Coto privado de caza,750.0,477738.0
2011,Andalucía,Cádiz,Zona de caza controlada,2.0,306.0
2011,Andalucía,Córdoba,Coto deportivo,58.0,177246.0
2011,Andalucía,Córdoba,Coto privado de caza,1392.0,959793.0
2011,Andalucía,Granada,Coto deportivo,49.0,112548.0
2011,Andalucía,Granada,Coto privado de caza,1046.0,802895.0
2011,Andalucía,Granada,Coto intensivo de caza,3.0,2473.0
2011,Andalucía,Granada,Zona de caza controlada,1.0,16992.0
2011,Andalucía,Huelva,Coto deportivo,35.0,116881.0
2011,Andalucía,Huelva,Coto privado de caza,780.0,669470.0
2011,Andalucía,Huelva,Coto intensivo de caza,1.0,250.0
2011,Andalucía,Jaén,Coto deportivo,87.0,387081.0
2011,Andalucía,Jaén,Coto privado de caza,782.0,782436.0
2011,Andalucía,Jaén,Coto intensivo de caza,1.0,354.0
2011,Andalucía,Jaén,Reserva de caza,1.0,65837.0
2011,Andalucía,Málaga,Coto deportivo,136.0,331979.0
2011,Andalucía,Málaga,Coto privado de caza,305.0,181487.0
2011,Andalucía,Málaga,Coto intensivo de caza,1.0,434.0
2011,Andalucía,Málaga,Reserva de caza,3.0,61484.0
2011,Andalucía,Sevilla,Coto deportivo,99.0,254595.0
2011,Andalucía,Sevilla,Coto privado de caza,1156.0,892069.0
2011,Andalucía,Sevilla,Coto intensivo de caza,1.0,495.0
2011,Aragón,Huesca,Coto deportivo,336.0,832824.0
2011,Aragón,Huesca,Coto municipal,117.0,377639.0
2011,Aragón,Huesca,Coto privado de caza,92.0,104637.0
2011,Aragón,Huesca,Coto social,5.0,14234.0
2011,Aragón,Huesca,Coto intensivo de caza,10.0,2517.0
2011,Aragón,Huesca,Reserva de caza,5.0,135356.0
2011,Aragón,Teruel,Coto deportivo,171.0,813569.0
2011,Aragón,Teruel,Coto municipal,114.0,460793.0
2011,Aragón,Teruel,Coto privado de caza,68.0,92940.0
2011,Aragón,Teruel,Coto social,2.0,3478.0
2011,Aragón,Teruel,Coto intensivo de caza,3.0,1010.0
2011,Aragón,Teruel,Reserva de caza,3.0,58620.0
2011,Aragón,Zaragoza,Coto deportivo,,888456.0
2011,Aragón,Zaragoza,Coto municipal,142.0,541734.0
2011,Aragón,Zaragoza,Coto privado de caza,111.0,121486.0
2011,Aragón,Zaragoza,Coto social,3.0,19014.0
2011,Aragón,Zaragoza,Coto intensivo de caza,13.0,1856.0
2011,Baleares,Baleares,Coto privado de caza,1467.0,279428.0
2011,Baleares,Baleares,Coto intensivo de caza,4.0,788.0
2011,Baleares,Baleares,Zona de caza controlada,4.0,1530.0
2011,Canarias,Las Palmas,Coto privado de caza,15.0,3500.0
2011,Canarias,Las Palmas,Coto intensivo de caza,1.0,1000.0
2011,Canarias,Las Palmas,Refugio de caza / fauna,1.0,3714.0
2011,Canarias,Las Palmas,Reserva de caza,10.0,
2011,Canarias,Las Palmas,Zona de caza controlada,3.0,98000.0
2011,Canarias,Tenerife,Coto privado de caza,61.0,18558.0
2011,Canarias,Tenerife,Coto intensivo de caza,1.0,24.0
2011,Canarias,Tenerife,Reserva de caza,3.0,754.0
2011,Canarias,Tenerife,Zona de caza controlada,3.0,208107.0
2011,Cantabria,Cantabria,Coto deportivo,68.0,209376.0
2011,Cantabria,Cantabria,Coto privado de caza,39.0,79301.0
2011,Cantabria,Cantabria,Coto social,1.0,4068.0
2011,Cantabria,Cantabria,Reserva de caza,1.0,180000.0
2011,Castilla y León,Burgos,Coto privado de caza,843.0,1232024.0
2011,Castilla y León,Burgos,Reserva de caza,1.0,75372.0
2011,Castilla y León,Burgos,Zona de caza controlada,1.0,509.0
2011,Castilla y León,León,Coto privado de caza,966.0,1218910.0
2011,Castilla y León,León,Reserva de caza,3.0,146737.0
2011,Castilla y León,León,Zona de caza controlada,1.0,6122.0
2011,Castilla y León,Palencia,Coto privado de caza,465.0,656068.0
2011,Castilla y León,Palencia,Reserva de caza,1.0,48813.0
2011,Castilla y León,Salamanca,Coto privado de caza,1073.0,1119814.0
2011,Castilla y León,Salamanca,Reserva de caza,1.0,21513.0
2011,Castilla y León,Salamanca,Zona de caza controlada,2.0,3544.0
2011,Castilla y León,Segovia,Coto privado de caza,401.0,595071.0
2011,Castilla y León,Segovia,Zona de caza controlada,1.0,10284.0
2011,Castilla y León,Soria,Coto privado de caza,474.0,883487.0
2011,Castilla y León,Soria,Reserva de caza,1.0,115895.0
2011,Castilla y León,Soria,Zona de caza controlada,3.0,2252.0
2011,Castilla y León,Valladolid,Coto privado de caza,399.0,729543.0
2011,Castilla y León,Valladolid,Coto social,3.0,3095.0
2011,Castilla y León,Zamora,Coto privado de caza,543.0,841463.0
2011,Castilla y León,Zamora,Reserva de caza,2.0,100015.0
2011,Castilla y León,Ávila,Coto privado de caza,474.0,635907.0
2011,Castilla y León,Ávila,Coto social,1.0,3424.0
2011,Castilla y León,Ávila,Reserva de caza,1.0,39257.0
2011,Castilla-La Mancha,Albacete,Coto privado de caza,1360.0,1209780.0
2011,Castilla-La Mancha,Albacete,Coto intensivo de caza,67.0,60488.0
2011,Castilla-La Mancha,Albacete,Otros terrenos,,92600.0
2011,Castilla-La Mancha,Albacete,Refugio de caza / fauna,3.0,1330.0
2011,Castilla-La Mancha,Albacete,Terrenos no cinegéticos,17.0,2987.0
2011,Castilla-La Mancha,Albacete,Zona de caza controlada,3.0,6599.0
2011,Castilla-La Mancha,Ciudad Real,Coto privado de caza,1463.0,1677006.0
2011,Castilla-La Mancha,Ciudad Real,Coto social,1.0,3706.0
2011,Castilla-La Mancha,Ciudad Real,Coto intensivo de caza,67.0,64766.0
2011,Castilla-La Mancha,Ciudad Real,Refugio de caza / fauna,14.0,5336.0
2011,Castilla-La Mancha,Ciudad Real,Terrenos no cinegéticos,3.0,
2011,Castilla-La Mancha,Ciudad Real,Zona de caza controlada,5.0,12857.0
2011,Castilla-La Mancha,Cuenca,Coto privado de caza,803.0,1521408.0
2011,Castilla-La Mancha,Cuenca,Coto intensivo de caza,61.0,54933.0
2011,Castilla-La Mancha,Cuenca,Otros terrenos,,83715.0
2011,Castilla-La Mancha,Cuenca,Refugio de caza / fauna,3.0,274.0
2011,Castilla-La Mancha,Cuenca,Reserva de caza,1.0,6675.0
2011,Castilla-La Mancha,Cuenca,Terrenos no cinegéticos,11.0,8243.0
2011,Castilla-La Mancha,Cuenca,Zona de caza controlada,16.0,38571.0
2011,Castilla-La Mancha,Guadalajara,Coto privado de caza,684.0,1084060.0
2011,Castilla-La Mancha,Guadalajara,Coto social,1.0,972.0
2011,Castilla-La Mancha,Guadalajara,Coto intensivo de caza,10.0,6437.0
2011,Castilla-La Mancha,Guadalajara,Refugio de caza / fauna,2.0,438.0
2011,Castilla-La Mancha,Guadalajara,Terrenos no cinegéticos,1.0,40813.0
2011,Castilla-La Mancha,Guadalajara,Zona de caza controlada,9.0,7645.0
2011,Castilla-La Mancha,Toledo,Coto privado de caza,1309.0,1383383.0
2011,Castilla-La Mancha,Toledo,Coto social,3.0,6486.0
2011,Castilla-La Mancha,Toledo,Coto intensivo de caza,55.0,37159.0
2011,Castilla-La Mancha,Toledo,Refugio de caza / fauna,13.0,8217.0
2011,Castilla-La Mancha,Toledo,Terrenos no cinegéticos,2.0,493.0
2011,Castilla-La Mancha,Toledo,Zona de caza controlada,1.0,1167.0
2011,Cataluña,Barcelona,Coto privado de caza,377.0,599309.0
2011,Cataluña,Barcelona,Reserva de caza,1.0,12434.0
2011,Cataluña,Barcelona,Zona de caza controlada,5.0,17131.0
2011,Cataluña,Gerona,Coto privado de caza,248.0,504656.0
2011,Cataluña,Gerona,Reserva de caza,1.0,20299.0
2011,Cataluña,Gerona,Zona de caza controlada,2.0,2030.0
2011,Cataluña,Lérida,Coto privado de caza,477.0,915217.0
